81,1077
4,1
120,1549
97,1125
93,1516
172,1462
76,1284
63,359
59,1021
4,1
87,1474
95,1457
72,1123
48,597
112,1446
97,1402
81,1513
88,1501
94,1197
134,1531
125,1518
81,486
109,1393
82,1516
117,1498
148,1510
55,281
89,1524
172,1275
27,88
83,1410
116,1515
137,1158
68,1338
72,1167
80,1471
97,1506
113,998
101,1396
39,200
21,73
86,1543
111,1535
81,1539
70,706
81,1479
10,9
103,1357
130,1052
79,1507
193,1455
145,1537
89,999
95,1352
72,1028
68,884
75,969
101,1209
144,1370
97,385
77,1409
78,1473
35,76
138,1509
90,1475
68,1394
68,329
71,463
76,493
127,1166
177,1488
38,82
109,1551
119,1190
128,1170
84,1120
89,870
91,1462
31,128
246,1422
71,1491
150,1541
114,872
70,967
122,1418
100,1492
76,1320
60,258
91,1530
75,345
113,1208
210,1510
100,1246
87,1153
136,1453
102,894
80,1523
102,1540
110,1518
71,782
216,1543
167,1548
105,1418
136,1511
105,1495
109,1465
73,310
91,1507
4,1
53,208
76,1482
139,1420
120,1468
96,1537
75,468
79,1534
112,1535
109,1454
71,1498
212,1505
77,1139
67,1522
138,1505
104,1501
86,1374
75,941
72,1516
25,73
207,1523
114,1498
63,299
111,1535
115,1471
143,1543
104,1477
67,1378
86,1408
70,1395
218,1541
167,1181
94,1503
85,1335
85,1490
86,1389
92,434
94,1354
62,564
161,1479
79,1490
124,1480
94,1333
97,1147
117,1535
118,1546
60,301
89,394
4,1
93,1212
89,1139
141,1493
75,721
78,631
150,1493
188,1384
71,1490
191,1421
73,1421
14,13
73,1437
115,1477
124,1490
120,1470
131,1555
90,1512
107,1061
86,1529
56,1199
83,372
88,647
151,1537
218,1540
92,1540
131,1284
123,1361
109,348
89,1364
149,1550
4,1
105,1536
117,1473
106,751
118,1471
122,1546
63,1181
71,1510
71,1114
94,1532
136,1512
113,1506
166,1437
