152,865
77,281
73,304
219,1330
128,1286
142,1242
162,1084
189,834
95,254
31,36
183,1359
226,1050
157,1236
107,1454
128,706
140,1124
198,1397
99,324
14,7
5,1
11,7
105,1207
111,641
128,784
220,603
100,107
5,1
128,1339
146,724
151,1239
92,551
97,670
48,31
54,111
96,1190
92,530
5,1
278,1039
156,1280
143,946
71,151
235,1447
131,1380
108,991
6,2
119,677
108,428
11,3
5,1
137,1440
58,247
120,409
45,44
161,771
5,1
18,7
132,1408
88,418
153,357
95,1088
115,661
203,783
96,1303
105,402
128,865
50,52
106,1216
171,1442
107,928
215,1269
124,744
241,1345
13,7
134,797
151,1056
87,385
257,1316
103,1386
5,1
163,1289
76,250
117,1453
163,1221
96,199
197,1401
13,14
124,964
5,1
82,135
97,497
135,1004
125,1073
84,175
151,1329
182,1351
100,620
111,1358
141,1262
149,1166
173,1365
185,724
405,1356
128,1385
253,934
204,1220
117,282
178,735
286,1452
117,504
160,1162
5,1
114,873
128,1428
138,1387
119,1472
270,1408
212,1240
186,1213
122,472
134,1218
161,1267
118,736
5,1
97,345
85,585
122,902
107,1258
287,1326
117,635
107,295
5,1
94,658
216,782
183,1440
135,405
131,1055
115,1343
158,916
56,136
44,132
5,1
174,1092
171,1166
197,1442
123,1102
5,1
107,771
153,937
229,980
173,1036
128,996
107,321
193,1411
114,1254
134,1187
182,1390
72,89
205,1180
79,281
98,674
111,441
119,985
126,394
129,1111
248,750
156,1329
166,1344
34,35
106,1418
117,1340
142,524
130,653
23,33
121,451
195,1079
214,1096
60,112
140,1084
152,533
113,1073
85,485
152,836
115,209
77,268
42,69
114,1112
295,1386
15,5
147,1378
313,1290
150,617
140,487
59,100
213,1398
5,1
306,1381
134,675
102,1196
101,1423
154,896
