103,1302
5,2
5,3
81,417
120,894
235,925
8,9
101,692
6,6
174,778
136,1038
163,1050
139,1053
80,681
110,1222
122,1109
102,793
141,1231
74,296
117,950
172,1255
113,1157
100,1334
58,359
115,1056
126,1096
85,1187
86,1135
128,1068
96,290
10,9
50,133
3,1
78,847
127,707
112,986
163,1285
95,664
41,126
100,1320
115,1202
127,1052
115,898
15,21
133,801
6,2
3,1
96,1031
113,1258
5,2
127,1167
64,360
119,943
75,512
116,825
150,944
63,240
109,1159
90,1088
79,433
7,3
3,1
74,487
170,1252
4,2
3,1
3,1
6,2
91,1028
99,791
87,593
105,1258
123,1281
77,1170
131,1094
139,1186
156,955
199,1256
111,435
119,1268
124,1106
11,8
125,1201
3,1
3,1
125,1133
3,1
192,883
120,1168
3,1
112,1235
131,1026
44,257
14,14
111,1228
136,907
148,795
42,95
13,10
112,895
218,1130
110,875
3,1
110,619
3,1
92,458
13,40
219,1301
3,1
99,1071
104,1342
145,1236
105,740
64,424
140,1207
132,1243
180,824
187,1266
198,1273
164,1256
120,1052
132,1204
187,758
11,4
131,1266
72,1227
111,1044
149,1234
126,1304
152,1116
3,1
112,1213
90,741
103,1200
120,972
150,1250
132,1140
17,27
147,1028
5,2
99,1098
129,1020
3,1
39,154
130,646
164,1093
140,1029
23,34
113,725
11,8
3,1
19,29
66,263
120,1187
85,1134
96,1295
63,343
164,896
96,950
3,1
88,437
106,1200
109,1162
105,1214
152,1100
70,198
41,151
131,1190
3,1
140,1311
126,926
97,613
120,1173
117,996
119,1073
45,316
30,32
134,797
149,1124
3,1
114,1168
175,1289
36,98
98,617
5,3
10,5
134,1043
3,1
98,1113
11,8
142,727
102,776
3,1
88,950
246,1108
97,720
31,71
111,284
87,1017
132,426
