74,265
61,289
87,1224
62,191
55,190
71,665
64,212
48,144
90,1311
6,5
159,978
85,362
67,421
125,1171
124,691
115,848
7,7
74,462
123,1105
72,149
75,909
109,1305
96,731
71,497
80,1165
88,400
105,1234
3,1
100,893
62,278
105,1180
119,679
13,28
88,1072
103,844
89,807
102,990
110,820
8,8
66,283
6,3
73,550
118,1292
72,206
59,347
80,503
103,1325
78,886
127,667
97,1126
77,322
167,1257
108,584
3,1
88,860
72,447
106,803
88,466
75,513
31,52
91,841
84,728
110,1181
99,642
5,2
59,391
3,1
40,48
49,148
120,727
81,208
110,1148
10,8
59,152
80,1269
120,1250
18,12
89,1111
102,617
96,1188
3,1
127,802
151,958
174,1200
3,1
3,1
84,312
93,1109
89,764
20,26
10,6
21,52
93,1046
89,1220
111,1297
79,412
14,18
104,986
122,1258
184,1154
109,667
107,659
67,970
122,1146
5,5
18,19
125,655
107,755
146,952
18,33
96,817
82,613
134,801
122,751
101,1292
64,168
140,953
71,655
53,170
165,1132
89,487
67,246
3,1
212,1164
103,648
112,984
72,294
140,1032
78,689
4,3
79,1105
114,1117
149,1060
46,236
15,15
128,1115
75,493
92,1016
3,1
110,1117
68,488
97,795
120,857
88,733
97,720
177,1273
23,29
75,624
86,436
117,814
85,589
71,297
5,2
19,16
94,923
100,1139
124,899
92,1085
84,656
6,2
3,1
56,377
27,49
116,842
30,96
140,602
38,106
107,1100
73,760
28,79
53,199
85,974
35,66
109,1234
147,596
156,935
96,1217
96,1229
37,38
67,510
89,1181
125,1052
9,8
93,1106
248,1086
52,241
19,47
168,1013
133,978
120,997
64,605
118,982
82,1021
86,664
110,580
118,717
106,713
117,1078
200,776
174,985
