92,821
3,1
3,1
110,881
97,602
70,502
110,1314
18,12
73,699
123,591
96,772
94,1011
96,1090
54,193
18,20
61,474
81,1034
119,1195
64,285
86,1031
63,412
67,454
124,415
96,1000
81,903
92,986
3,1
76,1060
65,610
94,1014
63,302
37,116
104,1212
83,765
6,2
44,103
64,230
162,1408
6,3
59,223
116,998
37,115
81,361
73,1047
86,1116
53,91
76,1152
8,6
129,1138
42,145
86,576
99,962
49,337
105,1089
7,3
5,2
74,694
57,190
91,756
3,1
26,22
98,1049
121,774
97,571
104,1045
66,668
105,1103
78,305
36,305
60,244
29,69
101,642
4,2
26,49
5,2
29,94
69,1106
72,894
3,1
18,36
46,181
67,330
119,1165
3,1
3,1
6,5
94,344
70,508
88,581
74,541
109,1149
38,51
105,257
84,314
115,1331
34,164
90,558
3,1
37,101
100,628
33,214
108,753
81,755
74,1197
71,459
101,553
3,1
3,1
26,53
60,118
82,829
130,652
3,1
67,696
7,3
112,736
98,404
38,97
31,69
3,1
26,67
101,434
62,299
99,1246
6,3
116,946
31,138
113,316
114,822
38,102
5,3
177,1126
86,1182
58,186
111,610
3,1
74,587
69,450
78,959
112,990
85,884
3,1
3,1
122,641
82,612
48,116
93,721
53,121
3,1
62,516
107,482
87,1024
3,1
77,536
91,821
10,12
34,89
49,130
76,874
88,1099
81,919
126,842
89,352
114,898
82,490
93,502
25,42
3,1
78,720
23,40
69,806
11,7
18,33
76,1118
3,1
91,1058
46,133
31,65
78,538
3,1
56,259
3,1
67,258
165,915
85,900
12,9
37,132
64,562
66,454
101,1054
60,372
62,594
38,62
97,625
102,419
100,498
115,1073
90,830
50,232
93,944
