217,1099
186,1191
200,1166
3,1
233,1278
7,4
138,1306
135,1298
126,1227
177,1184
139,1329
12,6
9,4
215,1283
185,1303
106,1337
130,1220
115,1194
138,1324
127,1171
141,1246
7,3
121,1277
171,1333
214,1358
148,1287
137,1342
140,1232
116,528
240,1307
116,1282
208,1296
140,1306
175,1289
214,1310
3,1
189,1357
18,12
3,1
51,100
180,1263
196,1256
4,2
126,1210
146,1357
183,1299
142,1060
172,1241
186,1217
5,2
150,1347
185,1229
123,1109
139,1312
187,1250
105,333
161,1295
150,1366
136,1313
148,1103
117,1358
176,924
170,1262
186,1334
274,1259
142,1073
158,1330
168,1267
13,5
204,1338
131,1380
56,137
35,26
4,2
139,1290
139,1264
133,1277
135,1300
211,1316
3,1
181,1306
149,1349
253,1170
21,13
214,1280
160,1381
171,1413
182,1282
3,1
152,1279
141,1269
168,1176
57,63
236,1315
141,1248
136,1262
3,1
3,1
146,1269
147,1211
39,58
17,21
22,25
210,1177
188,1336
218,1272
179,1355
127,1287
161,1305
94,312
3,1
137,1368
120,1296
161,1215
170,1157
3,1
38,96
143,1374
170,987
174,1224
135,1102
179,1309
149,1216
140,1285
216,1287
122,1308
188,724
158,1281
170,1221
187,1331
143,1340
5,1
127,1223
17,11
11,6
7,4
177,1325
215,1394
147,1187
138,1390
218,1325
177,1290
193,1283
165,1312
120,1308
156,1323
17,9
3,1
4,2
6,3
154,1362
199,1151
141,1324
5,1
5,2
124,1331
154,1314
156,1273
5,1
171,1377
31,39
170,1357
158,1330
151,1200
5,2
224,1209
5,1
119,1345
190,1223
125,1358
162,1399
260,1330
147,1391
204,1250
28,60
22,29
140,1182
174,1270
167,1237
39,69
5,1
275,1292
148,1323
187,921
196,1278
104,1244
132,1275
138,1275
5,1
9,2
236,1191
176,1357
202,1249
222,1267
320,1292
142,1441
155,1240
161,1268
167,1226
148,1253
