124,471
5,1
169,661
128,1364
168,1391
64,161
254,1415
215,1305
141,1205
172,1379
168,1364
119,1151
13,6
133,1445
317,1411
198,1377
310,1452
5,1
5,1
192,1448
132,1292
147,1220
161,1401
8,2
181,988
79,159
272,1422
125,1324
159,1074
167,1452
224,1344
251,1397
11,4
119,1226
13,3
28,21
135,1245
5,1
21,32
118,1359
156,428
124,1440
197,1319
6,2
130,1248
5,1
158,1049
180,657
281,1318
147,1322
173,1439
163,1323
136,1312
145,1371
220,1383
148,898
142,1151
293,1466
100,1229
205,1327
111,1394
170,1303
184,1308
236,1410
131,1245
154,1361
158,1446
151,1387
269,1335
247,1433
165,1439
176,1443
284,1073
249,1423
163,1405
147,1384
334,1410
125,1341
211,1432
21,9
134,1451
108,1383
128,256
167,1319
303,1439
134,739
260,1219
118,1230
177,1080
163,1366
176,1370
160,1437
146,831
177,1250
172,1326
134,1426
180,1389
122,1315
118,1391
225,1345
130,1181
179,538
5,1
185,1388
10,2
189,1303
152,1356
182,763
152,1324
186,1064
5,1
158,1194
280,1264
30,32
131,1298
267,1332
5,1
145,1030
124,1466
131,1444
155,1336
179,1444
123,1427
152,1313
357,1380
280,1389
160,1450
233,1376
136,1138
111,1427
6,2
236,1029
143,1360
229,960
141,1393
17,7
256,1400
192,1132
291,1298
149,872
197,1469
313,1317
199,1345
226,1201
119,1281
173,1340
195,1032
171,1359
148,1407
241,1301
192,1445
228,1448
237,1407
118,1224
231,1431
102,1340
226,1396
139,1365
123,685
135,1387
6,2
112,1381
145,1413
158,1267
267,1209
134,1085
232,1155
162,1398
190,1450
145,1057
182,1099
265,1352
194,1337
116,1377
191,1354
5,1
162,1337
158,1330
178,1446
211,1409
207,1380
139,1422
146,1156
228,1357
205,1379
6,2
174,1437
266,1406
231,1356
297,1332
5,1
5,1
5,1
256,1401
295,1402
164,1386
28,78
10,3
5,1
148,1425
