51,295
93,1139
175,860
71,606
22,35
64,278
68,254
102,895
34,30
5,1
57,172
58,254
43,31
12,8
31,61
6,2
116,273
38,54
61,518
29,45
95,799
82,868
106,340
43,97
63,228
100,999
113,782
70,395
124,615
9,2
55,241
0,0
132,354
110,1136
114,471
76,620
99,1006
85,721
74,73
62,430
89,966
104,490
5,1
52,91
11,4
9,2
70,193
135,564
37,37
87,556
63,751
46,251
84,784
40,23
87,590
144,1399
20,18
13,12
60,63
5,1
44,153
33,89
81,820
109,654
48,216
20,17
87,826
70,549
15,15
50,218
47,136
109,340
75,282
69,338
90,344
