97,1521
123,1549
106,1553
96,1565
82,1546
113,1556
81,1516
86,1536
118,1553
83,1553
93,1562
82,1560
91,1551
80,1506
103,1550
86,1562
96,1543
97,1550
67,1545
113,1547
85,1567
103,1540
107,1542
77,1529
95,1561
76,1543
108,1558
76,1548
89,1562
72,1561
125,1563
104,1539
94,1555
105,1542
79,1554
98,1545
106,1566
118,1566
86,1571
96,1544
95,1512
92,1551
79,1548
88,1514
3,1
95,1554
81,1568
104,1555
121,1529
103,1563
4,2
92,1551
81,1539
91,1557
90,1556
92,1547
102,1504
78,1558
93,1571
88,1555
89,1561
95,1562
84,1558
80,1560
89,1573
100,1567
106,1551
102,1543
89,1544
83,1556
87,1557
97,1559
95,1556
94,1553
90,1548
76,1532
85,1549
100,1544
83,1546
95,1555
89,1553
88,1527
82,1556
3,1
90,1519
110,1553
118,1561
102,1557
108,1564
118,1556
82,1555
70,1555
93,1556
75,1541
117,1549
109,1545
101,1553
99,1559
103,1564
95,1552
98,1543
5,1
73,1540
94,1537
6,2
97,1549
94,1548
83,1554
116,1565
101,1563
88,1550
79,1551
95,1559
98,1538
85,1542
77,1556
89,1557
91,1556
96,1546
92,1531
94,1567
97,1548
94,1550
67,1551
89,1540
96,1556
103,1545
79,1557
110,1556
111,1566
103,1553
104,1555
93,1541
90,1546
79,1550
71,1563
82,1540
86,1544
72,1544
113,1533
96,1543
90,1542
80,1545
110,1547
96,1510
101,1540
75,1547
92,1514
85,1542
105,1556
87,1560
84,1562
101,1542
74,1550
78,1550
87,1557
90,1543
90,1553
104,1547
86,1558
121,1550
75,1532
96,1560
102,1562
78,1538
78,1560
107,1544
90,1557
104,1555
97,1555
88,1546
119,1560
90,1525
95,1557
75,1566
94,1565
3,1
84,1549
116,1556
99,1546
89,1570
102,1542
106,1548
95,1549
97,1561
126,1551
87,1549
67,1549
5,1
113,1547
97,1554
98,1551
88,1538
89,1553
112,1542
69,1552
133,1527
70,1568
99,1549
119,1541
