5,1
75,155
207,1015
343,1131
245,1125
188,702
21,5
4,1
5,1
244,671
49,106
6,2
241,894
232,1027
80,182
157,942
125,437
32,26
5,1
166,896
5,1
185,1245
153,347
103,502
7,2
71,175
48,59
200,929
46,50
171,947
45,45
186,1101
275,1158
130,665
134,518
165,1063
170,1042
240,910
177,1184
214,489
96,744
189,754
246,862
90,175
236,1087
28,44
226,1086
144,877
25,13
13,6
