84,916
106,929
79,499
100,959
118,1311
60,376
6,1
23,15
46,215
55,227
49,327
98,418
72,414
95,1057
41,78
9,3
43,106
110,600
107,889
91,616
67,589
77,626
69,282
94,482
45,92
38,176
19,29
53,105
74,608
106,1061
33,111
34,162
60,174
20,23
85,1165
62,247
52,286
103,900
85,1098
84,970
58,110
115,642
91,589
51,235
74,621
89,584
70,380
62,432
46,83
34,76
