78,1558
69,1569
106,1564
85,1565
108,1554
68,1557
95,1576
71,1571
91,1579
100,1566
94,1543
102,1559
75,1543
78,1558
106,1564
87,1545
68,1554
98,1569
125,1567
79,1556
115,1561
128,1549
106,1569
130,1580
102,1540
79,1560
111,1567
90,1537
84,1568
128,1558
88,1565
94,1573
90,1548
98,1568
98,1547
85,1548
109,1567
96,1558
94,1542
84,1567
71,1574
108,1562
125,1548
89,1580
74,1546
93,1555
80,1561
79,1558
64,1551
101,1547
79,1566
99,1551
81,1568
107,1546
114,1554
133,1566
106,1557
94,1562
97,1559
84,1564
109,1569
99,1563
88,1556
101,1561
77,1548
69,1567
87,1543
86,1540
101,1537
87,1561
107,1570
3,1
105,1546
108,1570
89,1550
92,1551
75,1568
90,1566
77,1543
61,1565
122,1566
108,1561
82,1555
114,1530
121,1569
96,1563
107,1562
78,1558
126,1566
92,1555
110,1547
92,1571
108,1543
96,1555
85,1559
102,1566
74,1562
81,1584
78,1573
92,1559
3,1
97,1564
92,1550
106,1566
107,1540
94,1544
88,1551
92,1564
89,1544
75,1566
108,1582
116,1569
93,1571
91,1549
117,1578
100,1574
121,1565
80,1545
99,1566
88,1544
97,1572
3,1
95,1551
83,1564
120,1559
74,1538
92,1560
91,1558
89,1570
107,1564
121,1559
73,1567
83,1543
124,1558
82,1521
72,1564
115,1559
91,1557
70,1567
95,1571
113,1558
85,1563
87,1553
121,1570
83,1562
86,1574
81,1561
96,1553
68,1568
3,1
113,1555
112,1566
86,1576
105,1565
89,1572
113,1540
104,1545
111,1539
5,2
74,1554
109,1567
79,1561
103,1564
115,1565
69,1569
65,1548
65,1530
85,1524
86,1538
87,1569
104,1539
122,1563
81,1563
104,1562
115,1564
83,1571
85,1556
105,1560
68,1554
78,1547
76,1567
95,1556
92,1554
77,1566
87,1540
3,1
91,1549
86,1567
78,1572
116,1565
107,1544
90,1561
129,1566
96,1549
87,1560
135,1544
86,1571
113,1549
103,1557
97,1554
