121,1199
127,1403
129,1337
158,1207
125,1373
12,6
133,1384
166,1432
113,1116
187,1347
3,1
5,1
122,1349
188,1374
147,1408
240,1297
139,1398
106,1373
12,6
29,23
3,1
149,1384
129,1378
116,1403
118,1431
163,1403
162,1370
143,1372
131,1369
115,1386
130,1370
128,1332
179,1349
152,1411
168,1349
122,1364
3,1
134,1397
147,1295
27,23
152,1342
132,1373
169,1341
215,1312
131,1431
253,1298
123,1340
118,1430
138,1411
8,5
6,2
133,1383
31,37
130,1251
111,1341
140,1414
7,2
110,1269
177,1386
3,1
176,1334
135,1394
148,1280
3,1
130,1325
167,1296
3,1
188,1343
133,1361
86,678
146,1357
162,1309
182,1355
180,1451
132,1329
143,1171
3,1
159,1362
96,1340
115,1418
134,1378
134,1360
139,1383
111,1349
144,1396
201,1344
199,1140
176,1338
128,1396
189,1377
175,1345
148,1315
116,1409
124,1377
158,1394
187,1303
4,3
12,12
3,1
178,1393
127,1352
133,1391
3,1
122,1389
151,1361
171,1393
149,1296
132,1372
219,1379
188,1364
141,1387
314,1318
155,1152
131,1313
135,1196
144,1337
228,1336
6,3
147,1361
8,3
132,1286
143,1409
111,1235
129,1370
150,1213
162,1335
3,1
138,1320
132,1331
150,1321
132,1258
173,1349
113,1214
158,1296
149,1385
3,1
157,1369
135,1397
252,1395
137,1404
187,1421
174,1362
20,12
109,1344
37,40
135,1319
5,1
121,1379
159,1411
140,1359
123,1350
106,1449
143,1377
145,1378
22,25
116,1393
133,1414
128,1355
142,1398
124,1414
133,1284
125,1269
125,1266
185,938
149,1379
164,1430
164,1397
139,1365
130,1329
155,1121
142,1238
140,1380
108,1365
165,1332
193,1293
148,1364
152,1374
135,1275
142,1426
142,1391
127,1369
8,2
160,1357
138,1221
131,1269
155,1352
116,1307
196,1342
3,1
127,1354
5,1
160,1341
175,1388
132,1356
13,6
135,1397
91,1424
138,1322
146,1356
139,1359
