99,561
177,1092
3,1
72,892
112,1066
114,936
179,1249
114,1398
68,504
3,1
136,1134
140,1389
75,415
123,1042
87,1118
28,95
77,916
97,1156
96,704
31,51
73,623
85,1002
100,1209
142,680
73,1363
27,67
31,85
89,597
19,55
70,226
7,3
108,1208
93,681
71,1382
70,165
4,2
102,1354
72,265
3,1
105,1334
166,956
84,654
25,62
100,893
76,390
92,1316
63,484
132,1015
81,1236
78,1370
