11,8
166,444
62,427
127,640
114,1024
125,1296
130,747
85,1456
72,423
96,1097
155,1151
78,749
189,1313
90,304
82,935
143,1236
114,1325
27,39
19,39
71,207
169,1104
147,1124
100,485
82,559
71,874
177,988
112,1047
102,855
182,1149
103,758
138,898
123,1154
112,1100
105,383
155,1399
109,1248
12,12
90,120
61,82
89,511
85,778
97,472
173,1056
128,519
84,749
148,1046
89,1020
69,549
242,1127
61,369
102,619
33,100
98,836
109,1295
10,3
133,1189
104,856
24,10
130,1169
29,25
66,202
25,38
99,873
37,250
58,246
115,1142
102,302
148,530
5,1
5,1
112,1269
83,329
16,6
138,571
6,2
84,914
98,700
127,1098
86,153
33,155
201,895
109,890
107,971
106,1298
179,1253
91,1051
101,986
140,690
144,848
83,657
5,1
22,51
30,70
135,989
102,702
18,30
136,706
115,960
12,5
84,606
77,710
109,1160
85,238
76,367
94,376
101,728
102,911
6,2
66,629
85,917
98,1154
53,101
110,313
107,234
88,799
8,3
119,485
75,489
36,185
8,2
161,1198
76,648
83,756
111,755
47,435
121,862
94,429
129,406
222,1347
88,1088
108,1032
101,832
39,101
101,578
73,584
8,2
5,1
114,827
137,1181
6,2
104,993
130,1518
79,536
95,1266
177,740
213,1169
8,2
115,1361
70,1417
5,1
114,1002
102,506
53,192
59,300
43,176
22,10
98,732
122,337
84,1466
96,1107
19,14
86,822
100,1007
180,1166
163,1242
100,587
119,635
104,538
102,803
16,36
148,868
125,672
96,766
108,789
6,2
139,1183
70,1143
102,840
115,1026
186,729
334,1369
53,231
107,586
170,956
39,34
124,1438
121,1219
6,2
98,506
85,820
119,1263
114,706
157,1391
40,71
46,48
20,28
128,345
182,1033
72,413
166,1261
