104,1456
68,915
86,1312
95,1535
5,1
90,850
114,1353
14,18
141,1093
82,1410
109,1176
47,88
100,1483
101,1288
116,656
81,808
81,990
5,1
131,1402
179,1347
152,1144
3,1
91,1080
156,1473
88,1439
12,10
87,1427
138,1297
114,1299
114,1454
66,431
33,211
155,1069
77,1369
104,1028
81,700
80,985
50,590
141,1363
50,218
37,394
67,1392
91,1161
81,1394
10,9
140,1385
81,968
91,1431
139,1358
11,7
166,813
120,1431
158,1056
71,1386
152,1330
86,839
88,1093
5,1
111,1311
7,5
111,766
113,1477
79,1380
98,1158
107,1065
91,907
114,519
117,735
122,1103
87,980
38,184
150,1155
85,740
81,901
78,1420
74,395
115,1352
155,800
190,1346
168,703
63,898
62,1179
95,1133
177,867
20,51
105,1455
97,719
91,1451
84,1297
105,1062
66,956
98,1466
69,213
75,650
129,990
123,1421
37,284
89,1146
105,1064
103,1282
81,511
76,209
155,1281
132,1301
87,685
72,397
139,1045
157,1270
134,1469
127,1199
65,213
91,942
126,1294
70,1264
137,1334
63,785
81,846
99,1097
92,927
67,169
75,802
100,1500
111,1223
95,1439
26,116
100,1460
88,642
49,176
123,1367
101,1468
120,1170
99,937
110,1237
97,529
28,42
3,1
147,1297
33,48
115,688
95,1413
18,27
179,1443
106,1096
91,1249
23,24
18,33
162,738
104,1015
8,8
166,1368
129,1196
144,1383
100,1098
41,86
15,31
18,48
101,710
83,1088
110,906
66,1020
50,104
145,1155
83,565
141,1344
93,1211
257,1449
73,143
111,1199
110,1229
104,1432
44,77
58,278
101,1414
106,1469
111,1348
97,1459
227,1307
44,309
3,1
60,337
188,1053
117,1418
215,1461
176,1420
97,824
98,1089
71,426
84,686
134,1438
125,655
108,1295
125,1418
110,633
8,6
93,373
56,565
111,917
61,670
28,48
18,31
