I120,897
126,1178
3,1
100,1053
36,87
76,1231
141,927
90,940
79,1309
11,9
7,3
124,1365
109,1389
122,1388
3,1
97,440
98,850
79,1421
229,1346
79,1256
147,1340
139,1278
102,1248
108,1266
3,1
56,476
3,1
76,446
106,1415
110,1429
94,1390
105,1291
177,1442
66,1354
125,1234
165,1176
92,1280
93,541
56,192
6,3
124,1349
79,1242
81,1288
3,1
97,809
106,1023
157,1350
116,1327
106,1222
173,1110
76,1271
3,1
10,8
107,1030
166,902
121,1356
132,1298
121,1389
3,1
125,1386
116,1214
98,1373
27,117
35,178
56,105
106,1312
147,1379
3,1
32,140
122,1304
166,1389
116,1046
107,1399
92,1399
20,58
111,1201
70,735
104,1243
55,330
100,1424
68,1261
152,1163
74,212
78,979
3,1
163,1326
107,1130
16,37
129,1154
76,1289
136,1175
80,1092
109,972
109,1250
104,1006
19,74
119,1052
93,1346
85,1379
137,1329
112,1383
60,108
81,1408
87,1177
88,1060
133,998
76,1180
103,1386
143,990
61,572
3,1
100,1091
89,1313
100,1138
116,817
86,396
137,1393
38,146
129,1248
99,887
84,1133
131,1221
100,1445
95,1112
190,1108
191,1090
47,328
111,910
93,981
13,17
84,428
84,1437
3,1
123,1335
72,1106
3,1
102,1379
113,560
127,1284
125,1358
135,1330
46,118
133,1193
98,1175
118,487
76,1190
140,1329
138,1411
104,1447
92,1072
103,1164
106,1063
146,1212
136,764
75,1322
101,1402
108,1341
131,1332
133,1063
118,1242
108,1352
139,1368
85,1198
76,315
136,1228
207,1419
3,1
115,1385
89,1068
91,1393
93,436
3,1
103,1294
81,1387
184,1386
103,793
138,1300
169,1410
88,1440
141,1238
117,1185
104,1352
100,1376
118,1249
85,1327
33,156
89,1322
117,1362
3,1
24,80
77,206
161,946
47,328
3,1
133,1211
189,1181
97,1356
112,1186
81,534
159,1267
