74,155
22,48
51,193
112,349
71,213
103,443
12,7
39,77
2,1
89,432
45,108
32,74
109,301
97,707
61,205
2,1
13,6
57,112
49,113
3,2
44,148
35,101
81,367
67,373
47,134
2,1
16,19
71,179
2,1
84,306
10,10
45,190
9,3
8,4
23,34
5,3
21,16
45,112
2,1
80,258
15,5
6,5
20,18
41,62
54,185
101,614
36,37
2,1
50,140
5,1
